id,title,rating_norm,vote_confidence,fame_score,popularity_score
314389,Baby,0.6781929293099478,0.6219499090144198,0.9256094895602353,0.7214842362224936
242826,Manthan,0.6770818184292414,0.30433937672240857,0.20574370910184686,0.330672042692265
17478,Dhoom,0.6198314443271867,0.6457601235146564,0.6879434088065459,0.6545258072241028
277229,Taarzan: The Wonder Car,0.5435523191751048,0.4617768223754757,0.2700283688998174,0.41651861085272257
1339952,Kis Kisko Pyaar Karoon 2,0.4591626266200154,0.260707665217788,0.12419973914847278,0.24952353160732754
31525,The Legend of Bhagat Singh,0.6990566234225735,0.5040974357688891,0.647434829316786,0.5763425319813109
14073,Jodhaa Akbar,0.7283770421723917,0.6668783894023114,0.7491074028612931,0.700771891355518
70590,Singham,0.6499333164222353,0.6154997791187067,0.860544940359626,0.6941783580865118
19637,Chup Chup Ke,0.6164746633294457,0.5555497207967309,0.8503065883118007,0.6531155224311591
1112426,Stree 2,0.6577602514848951,0.5390763362558743,0.6968137224416108,0.6042001393959483
160247,Zamaana Deewana,0.5613789774737586,0.32897644594009795,0.46998072133211743,0.40613810828775293
20294,Welcome,0.6810801366449718,0.6114543928034649,0.9066774747923292,0.7104651789763502
415358,Pink,0.7350127121974279,0.6507885527375584,0.7348813810807929,0.6886500251595092
1187058,Munjya,0.5995590909895034,0.4376972475512002,0.053489916170077506,0.3467143246526089
966719,Kisi Ka Bhai... Kisi Ki Jaan,0.5028769887368794,0.4112205574251225,0.6113369905005676,0.4850039520445195
496328,Sanju,0.717972516849908,0.6377938322817555,0.8037392677177916,0.6996042655977892
21496,Bobby,0.6064825455832056,0.3819298261922535,0.5868690579626291,0.47709450363200906
352173,Drishyam,0.752521916264689,0.733032664222583,0.7485369289843262,0.740607331457422
1216780,Nadaaniyan,0.5845011364210739,0.4776207456428114,0.27199421789156236,0.4319648459341761
24827,Ajab Prem Ki Ghazab Kahani,0.6165991087554257,0.5968774148244759,0.7489425414649912,0.6454552069062729
456562,Raabta,0.5785931818684397,0.4934646689101469,0.5805979344239096,0.5323739255080195
280795,Haider,0.7182412194360649,0.6546632863220175,0.7486828715319606,0.6924058518521076
591101,Mardaani 2,0.6945008373628966,0.5138552469660062,0.5663556992872151,0.5567022212219024
20145,36 China Town,0.5641366718572906,0.48381275077831976,0.7979975240001539,0.5901167709067157
1163194,Lost Ladies,0.775946275274862,0.589684111157886,0.25390187463693,0.5168887648191456
980599,Bhool Bhulaiyaa 3,0.5436205628471462,0.4434863552816563,0.638901316095136,0.5171309746605237
5319,Hum Dil De Chuke Sanam,0.6370418482609929,0.5690357594360492,0.9302402747531584,0.6875980273549236
441906,Jab Harry Met Sejal,0.6361809837660876,0.6327439990411564,0.7889742325685277,0.6801286168081074
599925,Shershaah,0.7252755303298345,0.5680510801600942,0.5421024864847308,0.5838501695829462
955496,Fateh,0.5624743317400082,0.3361697496066879,0.5702727346830382,0.4403463324495911
143889,Nagina,0.6896220780752447,0.36124224379663183,0.44060641228823544,0.43430846948590485
1227128,Raid 2,0.6277450758245862,0.459330278548992,0.725193955420842,0.5643516012018861
39039,Awaara,0.7132625175320022,0.4953042898185353,0.32095100705024476,0.4756920391450682
612806,Heer Ranjha,0.6410318197900696,0.08224411148502449,0.6092961818444336,0.324177888838604
41109,Don 2,0.6932186346344067,0.6602479957731903,0.918199363081326,0.7425790017948134
1235057,Love and War,0.28206363958013925,0.0,0.7770329315516573,0.27541942540251807
41188,Bhagam Bhag,0.6462068416451561,0.542803967584283,0.8650148825205137,0.6549776731742832
393445,Ae Dil Hai Mushkil,0.6383505236847011,0.638341884857893,0.7955525078006497,0.6855063675647413
601643,Ghost Stories,0.5172961777225017,0.5312502141730981,0.4453739487820072,0.5033942290881814
27641,Tridev,0.6090881819790069,0.35545313606617573,0.5549163164102958,0.45333734705633644
377985,Fan,0.6286968675639705,0.6629447748525946,0.669818140816232,0.6598695985483923
16344,Luck by Chance,0.6497473752053541,0.5057804877012513,0.6731477904561096,0.5775857116533242
104722,Majboor,0.6402063639580139,0.27320902458115126,0.5210626283026617,0.4026147066041338
533991,Stree,0.6891461244188429,0.6225760485771084,0.7609279549643517,0.6740671318695416
714338,Bulbbul,0.6577636901750303,0.6086787534448171,0.3166936395004389,0.5284459597710357
21502,Satya,0.7064696065608975,0.498900115658111,0.48476486105743616,0.5257949629133266
799177,Bhediya,0.6839113976056737,0.498900115658111,0.658453737370099,0.5745178944638418
480,Monsoon Wedding,0.675785613025597,0.6388874176431732,0.5672835755520874,0.622940994323211
46370,Anwar,0.5460090913685913,0.23088841118773784,0.08871409939176628,0.2355042196760744
556271,Kalank,0.5751157973701663,0.48776822277891935,0.7090428883094293,0.5672527586267594
1137339,Kesari Chapter 2: The Untold Story of Jallianwala Bagh,0.6860687879860047,0.40356285719004525,0.7141053049286896,0.5391014811310324
1148172,Do Patti,0.6830858243996635,0.48381275077831976,0.5671844041422601,0.5387152078307035
76684,Masti,0.5562305514685268,0.48776822277891935,0.598705077702745,0.5313186285595082
143976,Ziddi,0.5232063639580139,0.27320902458115126,0.44588271849458844,0.3625107336617118
138122,Student Of The Year,0.5776443122491106,0.6231989013028106,0.7416517316233586,0.6519015620409201
